product,quality,bytes,ship_px,psnr
crop wake q95,95,1987,32.000256,46.799424467616966
crop wake jp2,-1,4845,32.000256,52.31021674532286
crop tight q20,20,636,8.000256,26.495239056869366
crop tight q40,40,639,8.000256,27.597489408477113
crop tight q60,60,645,8.000256,29.01758332716243
crop tight q80,80,655,8.000256,32.33626093206848
crop tight q95,95,686,8.000256,42.24174947109223
crop context q20,20,636,8.000256,28.342940704707253
crop context q40,40,644,8.000256,30.055239871574102
crop context q60,60,655,8.000256,31.22115778131185
crop context q80,80,670,8.000256,35.041141611478544
crop context q95,95,722,8.000256,43.55822718587884
crop wake q20,20,653,8.000256,31.64952797109445
crop wake q40,40,664,8.000256,32.816303883481616
crop wake q60,60,679,8.000256,34.26352946203352
crop wake q80,80,710,8.000256,36.634261002830456
crop wake q95,95,804,8.000256,44.13632970179697
thumbnail 96px,60,1087,,
whole tile q40,40,21235,,39.73818245502419
whole tile q60,60,29247,,41.97120218689963
crop tight q20,20,1262,109.999872,33.82510083719905
crop tight q40,40,1634,109.999872,37.10379458764375
crop tight q60,60,2032,109.999872,39.02882737873964
crop tight q80,80,2787,109.999872,42.134016388115214
crop tight q95,95,5050,109.999872,46.71188679284854
crop tight jp2,-1,12010,109.999872,48.85229865533424
crop context q20,20,1501,109.999872,35.39002904339215
crop context q40,40,2049,109.999872,38.2932772687983
crop context q60,60,2709,109.999872,40.11108697709763
crop context q80,80,3983,109.999872,42.7853907186942
crop context q95,95,8015,109.999872,47.296885563454495
crop context jp2,-1,22785,109.999872,49.91928340379375
crop wake q20,20,2372,109.999872,36.69048429169191
crop wake q40,40,3527,109.999872,39.39785692646298
crop wake q60,60,5170,109.999872,41.35429187593621
crop wake q80,80,8103,109.999872,44.28817106862991
crop wake q95,95,16683,109.999872,49.49122718966642
crop wake jp2,-1,56346,109.999872,51.16276945456464
crop tight q20,20,691,40.99968,34.899285558703134
crop tight q40,40,742,40.99968,37.38176975779778
crop tight q60,60,801,40.99968,39.582807402686086
crop tight q80,80,904,40.99968,42.97826837985105
crop tight q95,95,1205,40.99968,47.65460774441354
crop tight jp2,-1,1741,40.99968,47.14614884244874
crop context q20,20,765,40.99968,35.75775253356952
crop context q40,40,844,40.99968,38.86828190326878
crop context q60,60,945,40.99968,40.32041882120109
crop context q80,80,1137,40.99968,43.058954660275944
crop context q95,95,1757,40.99968,47.59233213965574
crop context jp2,-1,3162,40.99968,49.1133843071649
crop wake q20,20,863,40.99968,36.4910336456781
crop wake q40,40,1045,40.99968,39.57051203593243
crop wake q60,60,1251,40.99968,41.066800261832455
crop wake q80,80,1657,40.99968,43.87477033286804
crop wake q95,95,2900,40.99968,48.28301944153723
crop wake jp2,-1,7631,40.99968,50.46091496253699
crop tight q20,20,1164,92.000256,33.45615195456381
crop tight q40,40,1465,92.000256,36.76154785935425
crop tight q60,60,1753,92.000256,38.79243340816303
crop tight q80,80,2327,92.000256,41.905656399062735
crop tight q95,95,4146,92.000256,47.145242246736444
crop tight jp2,-1,8345,92.000256,47.89045130349898
crop context q20,20,1404,92.000256,34.62528628843844
crop context q40,40,1855,92.000256,37.66386671373131
crop context q60,60,2352,92.000256,39.557696782271044
crop context q80,80,3321,92.000256,42.254694055946885
crop context q95,95,6482,92.000256,46.56472324647253
crop context jp2,-1,16244,92.000256,49.35383257716181
crop wake q20,20,1921,92.000256,36.31222064492525
crop wake q40,40,2754,92.000256,38.99415748421275
crop wake q60,60,3871,92.000256,40.91320048492386
crop wake q80,80,5900,92.000256,43.63836102355027
crop wake q95,95,12328,92.000256,47.97131968246113
crop wake jp2,-1,39804,92.000256,50.86710463374514
thumbnail 96px,60,827,,
whole tile q40,40,25668,,39.30098238919969
whole tile q60,60,33861,,41.443922421196206
crop tight q20,20,673,20.000256,31.037965122921214
crop tight q40,40,697,20.000256,34.005663600500554
crop tight q60,60,708,20.000256,35.788648873255866
crop tight q80,80,748,20.000256,38.96485464915293
crop tight q95,95,869,20.000256,42.71796880593405
crop context q20,20,708,20.000256,31.93741676685722
crop context q40,40,759,20.000256,35.01141715840393
crop context q60,60,792,20.000256,37.017009808149716
crop context q80,80,864,20.000256,39.611802869783745
crop context q95,95,1093,20.000256,43.53455303946515
crop context jp2,-1,833,20.000256,41.70831816552112
crop wake q20,20,740,20.000256,32.775866227252436
crop wake q40,40,815,20.000256,36.03597489578332
crop wake q60,60,874,20.000256,38.58450356088038
crop wake q80,80,1019,20.000256,44.3170273782537
crop wake q95,95,1309,20.000256,53.293470619980596
crop wake jp2,-1,1840,20.000256,46.01935959579484
crop tight q20,20,777,47.000064,33.059336835883364
crop tight q40,40,869,47.000064,36.30860014895006
crop tight q60,60,951,47.000064,38.825822662946
crop tight q80,80,1090,47.000064,41.051871343705685
crop tight q95,95,1597,47.000064,45.42056134254235
crop tight jp2,-1,2203,47.000064,46.46999483986758
crop context q20,20,849,47.000064,33.799398337837644
crop context q40,40,1011,47.000064,37.20114086585958
crop context q60,60,1149,47.000064,39.14579159541678
crop context q80,80,1417,47.000064,41.83584168830758
crop context q95,95,2317,47.000064,46.0540037699904
crop context jp2,-1,4280,47.000064,48.531442238479386
crop wake q20,20,1038,47.000064,34.751204929378595
crop wake q40,40,1344,47.000064,38.29071200336621
crop wake q60,60,1629,47.000064,40.03508683468043
crop wake q80,80,2171,47.000064,43.09808608142689
crop wake q95,95,3984,47.000064,47.46468709320411
crop wake jp2,-1,9867,47.000064,49.88276861882554
thumbnail 96px,60,792,,
whole tile q40,40,24973,,38.806747063043396
whole tile q60,60,33661,,40.790335781808544
crop tight q20,20,635,10.000128,33.68622610859944
crop tight q40,40,641,10.000128,37.722318288906685
crop tight q60,60,647,10.000128,39.89710351004392
crop tight q80,80,654,10.000128,41.58673077101176
crop tight q95,95,689,10.000128,47.51810713665924
crop context q20,20,636,10.000128,34.1581946802136
crop context q40,40,644,10.000128,38.35714052581448
crop context q60,60,649,10.000128,39.60533657524784
crop context q80,80,659,10.000128,41.7795804815863
crop context q95,95,701,10.000128,45.76553585785457
crop wake q20,20,651,10.000128,35.970095203724334
crop wake q40,40,669,10.000128,38.526032269430964
crop wake q60,60,689,10.000128,40.31890056281452
crop wake q80,80,714,10.000128,42.836499984230336
crop wake q95,95,823,10.000128,46.634917787577706
thumbnail 96px,60,1607,,
whole tile q40,40,98989,,24.9427704717385
whole tile q60,60,127924,,27.03766153162119
crop tight q20,20,791,28.99968,25.73570898987853
crop tight q40,40,875,28.99968,27.84754723185893
crop tight q60,60,947,28.99968,29.375051172686778
crop tight q80,80,1100,28.99968,32.78068899490809
crop tight q95,95,1528,28.99968,41.84779829736503
crop tight jp2,-1,877,28.99968,27.25646117537615
crop context q20,20,844,28.99968,26.139277624208358
crop context q40,40,971,28.99968,27.989849341042564
crop context q60,60,1090,28.99968,29.42918660602142
crop context q80,80,1317,28.99968,32.72426866316176
crop context q95,95,1992,28.99968,41.683111354278154
crop context jp2,-1,1580,28.99968,30.5097786436893
crop wake q20,20,1062,28.99968,26.512040373010606
crop wake q40,40,1314,28.99968,28.462143670584954
crop wake q60,60,1531,28.99968,30.062955942532327
crop wake q80,80,2006,28.99968,33.491818154188365
crop wake q95,95,3382,28.99968,42.569578739121575
crop wake jp2,-1,3901,28.99968,35.228138306845274
thumbnail 96px,60,1453,,
whole tile q40,40,22184,,40.33831931598867
whole tile q60,60,28755,,42.40718387109673
crop tight q20,20,690,32.000256,35.19882251256327
crop tight q40,40,720,32.000256,38.62673297931147
crop tight q60,60,747,32.000256,40.422695862147656
crop tight q80,80,812,32.000256,43.07481195684054
crop tight q95,95,1028,32.000256,46.73865364617275
crop tight jp2,-1,1034,32.000256,45.97751898708797
crop context q20,20,724,32.000256,35.880308744496034
crop context q40,40,775,32.000256,38.743749968726526
crop context q60,60,827,32.000256,41.25272760007939
crop context q80,80,938,32.000256,43.67842767044303
crop context q95,95,1302,32.000256,48.84024983634148
crop context jp2,-1,1965,32.000256,49.41539738892858
crop wake q20,20,813,32.000256,37.067960172450896
crop wake q40,40,927,32.000256,39.47339886004912
crop wake q60,60,1046,32.000256,41.64350374241782
crop wake q80,80,1297,32.000256,44.105793804334866
crop wake q95,95,2136,32.000256,49.02807461221378
crop wake jp2,-1,4758,32.000256,50.87349428420329
crop tight q20,20,713,44.000256,35.50557912073268
crop tight q40,40,751,44.000256,40.044060986897165
crop tight q60,60,793,44.000256,41.66337169624092
crop tight q80,80,891,44.000256,44.75379716639984
crop tight q95,95,1222,44.000256,48.85837510631739
crop tight jp2,-1,1829,44.000256,49.8900133658274
crop context q20,20,757,44.000256,35.78794994515103
crop context q40,40,811,44.000256,40.26301336021093
crop context q60,60,894,44.000256,41.95422003467827
crop context q80,80,1075,44.000256,45.5479229127412
crop context q95,95,1587,44.000256,50.621236579302476
crop context jp2,-1,3741,44.000256,51.909560215919505
crop wake q20,20,897,44.000256,36.31307766225047
crop wake q40,40,1044,44.000256,39.97394208355912
crop wake q60,60,1247,44.000256,42.301599825764065
crop wake q80,80,1659,44.000256,45.18331971045314
crop wake q95,95,3010,44.000256,49.61576615427762
crop wake jp2,-1,9156,44.000256,53.66574913003625
crop tight q20,20,688,34.000128,35.019199235486795
crop tight q40,40,725,34.000128,38.345272354221265
crop tight q60,60,753,34.000128,40.48214796692726
crop tight q80,80,818,34.000128,42.77094187245779
crop tight q95,95,1046,34.000128,46.877937655945836
crop tight jp2,-1,1178,34.000128,46.09482676232943
crop context q20,20,724,34.000128,36.097623147608026
crop context q40,40,768,34.000128,38.93972917914362
crop context q60,60,828,34.000128,40.96440068461276
crop context q80,80,941,34.000128,43.397941348015515
crop context q95,95,1335,34.000128,47.74711341444299
crop context jp2,-1,2183,34.000128,49.43809108766025
crop wake q20,20,824,34.000128,37.04589818984612
crop wake q40,40,938,34.000128,39.60349120325325
crop wake q60,60,1067,34.000128,41.608379162679974
crop wake q80,80,1333,34.000128,44.12436105234967
crop wake q95,95,2221,34.000128,48.14292712312073
crop wake jp2,-1,5049,34.000128,51.13351783957878
thumbnail 96px,60,880,,
whole tile q40,40,23833,,38.830123957534454
whole tile q60,60,32432,,41.32345471979521
crop tight q20,20,1565,148.99967999999998,33.70897482147765
crop tight q40,40,2235,148.99967999999998,37.15228706014504
crop tight q60,60,2885,148.99967999999998,39.34858867509887
crop tight q80,80,4091,148.99967999999998,42.669407370843246
crop tight q95,95,7698,148.99967999999998,47.84099408519907
crop tight jp2,-1,19055,148.99967999999998,48.58813847170687
crop context q20,20,1905,148.99967999999998,34.6164226595373
crop context q40,40,2906,148.99967999999998,37.81819946243099
crop context q60,60,3984,148.99967999999998,39.950382149816484
crop context q80,80,5841,148.99967999999998,43.352125755508766
crop context q95,95,11384,148.99967999999998,48.60741079308468
crop context jp2,-1,32108,148.99967999999998,49.40249489592827
crop wake q20,20,2554,148.99967999999998,35.3708527856563
crop wake q40,40,4291,148.99967999999998,38.33873969244547
crop wake q60,60,6062,148.99967999999998,40.50575767088884
crop wake q80,80,9328,148.99967999999998,44.406315002812924
crop wake q95,95,18429,148.99967999999998,49.57027634899278
crop wake jp2,-1,58919,148.99967999999998,50.10378680366734
thumbnail 96px,60,2237,,
whole tile q40,40,74260,,34.70710170548355
whole tile q60,60,91268,,36.91600556660638
crop tight q20,20,688,19.000320000000002,31.091556660248443
crop tight q40,40,710,19.000320000000002,33.74925037971713
crop tight q60,60,733,19.000320000000002,35.46219263208852
crop tight q80,80,778,19.000320000000002,38.29266289416815
crop tight q95,95,910,19.000320000000002,42.906942874651115
crop context q20,20,718,19.000320000000002,30.838180159864358
crop context q40,40,761,19.000320000000002,34.63049217546179
crop context q60,60,787,19.000320000000002,35.95500187992029
crop context q80,80,850,19.000320000000002,38.52778411030385
crop context q95,95,1067,19.000320000000002,43.32177490899237
crop wake q20,20,795,19.000320000000002,31.31380735157478
crop wake q40,40,866,19.000320000000002,34.47982254361324
crop wake q60,60,924,19.000320000000002,36.35511960964681
crop wake q80,80,1050,19.000320000000002,38.60946698609645
crop wake q95,95,1465,19.000320000000002,43.574066841830366
crop wake jp2,-1,1199,19.000320000000002,37.501667254269755
thumbnail 96px,60,988,,
whole tile q40,40,35565,,38.234744814018164
whole tile q60,60,47072,,40.428983488697924
crop tight q20,20,654,12.999936000000002,29.686130353818584
crop tight q40,40,666,12.999936000000002,31.189489023018226
crop tight q60,60,675,12.999936000000002,32.580243365537484
crop tight q80,80,702,12.999936000000002,34.452808907104384
crop tight q95,95,776,12.999936000000002,40.800487715262754
crop context q20,20,671,12.999936000000002,30.20138647385215
crop context q40,40,693,12.999936000000002,32.40937414805029
crop context q60,60,710,12.999936000000002,34.08260217675849
crop context q80,80,749,12.999936000000002,36.248216741332214
crop context q95,95,893,12.999936000000002,41.5265157639398
crop wake q20,20,693,12.999936000000002,31.280543262233902
crop wake q40,40,735,12.999936000000002,34.176646017557395
crop wake q60,60,766,12.999936000000002,36.19304206535878
crop wake q80,80,837,12.999936000000002,39.095108164335315
crop wake q95,95,1055,12.999936000000002,43.58610833334836
crop wake jp2,-1,804,12.999936000000002,39.44019096604938
thumbnail 96px,60,1001,,
whole tile q40,40,26100,,38.80756061844708
whole tile q60,60,34571,,41.29133622854414
crop tight q20,20,663,16.999679999999998,32.67491149189766
crop tight q40,40,678,16.999679999999998,34.456263428794934
crop tight q60,60,696,16.999679999999998,36.63969346781251
crop tight q80,80,725,16.999679999999998,38.87533055816857
crop tight q95,95,826,16.999679999999998,44.51186940246401
crop context q20,20,669,16.999679999999998,33.13482959123953
crop context q40,40,698,16.999679999999998,35.89843610175252
crop context q60,60,721,16.999679999999998,37.23726715459207
crop context q80,80,772,16.999679999999998,40.793482630165414
crop context q95,95,932,16.999679999999998,44.242739466296435
crop wake q20,20,715,16.999679999999998,34.18862765630789
crop wake q40,40,760,16.999679999999998,36.737790372541646
crop wake q60,60,812,16.999679999999998,38.510351207622335
crop wake q80,80,921,16.999679999999998,40.991568253537324
crop wake q95,95,1272,16.999679999999998,45.46138331121165
crop wake jp2,-1,1369,16.999679999999998,45.58003839501552
crop tight q20,20,995,90.000384,33.730001741974846
crop tight q40,40,1265,90.000384,36.80804958609261
crop tight q60,60,1508,90.000384,38.79507112596907
crop tight q80,80,1956,90.000384,41.48388285517729
crop tight q95,95,3412,90.000384,45.577314528595096
crop tight jp2,-1,7231,90.000384,48.294121154489375
crop context q20,20,1189,90.000384,34.318471365246495
crop context q40,40,1649,90.000384,37.83911899423116
crop context q60,60,2017,90.000384,39.90021075001601
crop context q80,80,2762,90.000384,43.410242121128746
crop context q95,95,4929,90.000384,48.323389391142896
crop context jp2,-1,11865,90.000384,48.99275067353568
